Objects
100
,,Global Angle 111:111,,,,,,Global Angle 222:222,,,,,,Global Angle SIngleMarker:SIngleMarker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2874,0,-1.82959,-1.71484,1.2601,-296.468,281.925,761.491,0.0256631,0.390273,-1.06989,-297.447,223.17,864.453,-0.188924,1.52177,0.566058,-237.742,288.306,759.177
2875,0,-1.82433,-1.70271,1.23479,-299.203,285.798,760.424,0.0109874,0.392632,-1.05535,-298.867,227.141,863.431,-0.205792,1.531,0.574551,-240.754,292.48,757.423
2876,0,-1.86292,-1.67825,1.20978,-301.137,288.487,759.32,-0.0016151,0.392317,-1.04251,-300.225,230.913,862.452,-0.221906,1.53985,0.579845,-243.68,296.471,755.74
2877,0,-1.83977,-1.70319,1.23862,-303.721,291.316,758.033,-0.0121549,0.392048,-1.03182,-301.591,234.521,861.451,-0.235588,1.54469,0.585533,-246.366,300.03,754.034
2878,0,-1.85172,-1.72718,1.25325,-305.892,294.062,756.787,-0.0226161,0.392089,-1.023,-302.909,237.947,860.48,-0.248051,1.55157,0.58983,-248.767,303.266,752.369
2879,0,-1.84749,-1.73093,1.26298,-307.959,296.6,755.542,-0.0305723,0.391235,-1.01444,-304.155,241.182,859.538,-0.25998,1.55698,0.593753,-250.924,306.218,750.807
2880,0,-1.83761,-1.70913,1.19103,-309.296,298.248,755.476,-0.0402232,0.389176,-1.007,-305.302,244.2,858.726,-0.272541,1.56155,0.597241,-252.89,308.917,749.359
2881,0,-1.8374,-1.71634,1.20218,-310.865,300.157,754.345,-0.0498138,0.385409,-0.99908,-306.379,246.964,858.044,-0.286059,1.56477,0.598111,-254.679,311.345,748.126
2882,0,-1.83729,-1.73016,1.21735,-312.266,301.865,753.383,-0.0575194,0.381372,-0.992058,-307.367,249.48,857.512,-0.29967,1.56502,0.600263,-256.253,313.577,747.127
2883,0,-1.83782,-1.73658,1.22541,-313.427,303.502,752.68,-0.0634404,0.377294,-0.986902,-308.234,251.722,857.116,-0.309068,1.56674,0.600652,-257.495,315.558,746.401
2884,0,-1.83413,-1.7409,1.22981,-314.376,305.094,752.238,-0.0669976,0.372559,-0.98425,-309.002,253.658,856.823,-0.315752,1.56665,0.601261,-258.454,317.352,745.893
2885,0,-1.83617,-1.7448,1.23144,-315.024,306.561,751.853,-0.0688965,0.369272,-0.981452,-309.627,255.348,856.576,-0.319374,1.56704,0.602288,-259.139,318.974,745.554
2886,0,-1.83635,-1.74886,1.23068,-315.513,307.933,751.609,-0.0694705,0.367658,-0.979212,-310.128,256.802,856.408,-0.322376,1.56561,0.603039,-259.683,320.467,745.369
2887,0,-1.83764,-1.74875,1.23039,-316.001,309.273,751.638,-0.0696911,0.366347,-0.977898,-310.499,258.03,856.335,-0.32432,1.56583,0.604329,-260.054,321.812,745.33
2888,0,-1.83922,-1.75042,1.23129,-316.249,310.327,751.618,-0.0710999,0.368434,-0.973669,-310.642,259.246,856.243,-0.325644,1.56452,0.605061,-260.324,322.957,745.378
2889,0,-1.83898,-1.75207,1.23132,-316.359,311.18,751.697,-0.0709936,0.36766,-0.973022,-310.779,260.098,856.331,-0.326948,1.56286,0.606506,-260.488,323.878,745.498
2890,0,-1.83741,-1.75327,1.23002,-316.417,311.843,751.879,-0.0706769,0.367939,-0.97251,-310.809,260.774,856.51,-0.326834,1.56245,0.606903,-260.541,324.558,745.665
2891,0,-1.83927,-1.75034,1.23165,-316.258,312.231,752.068,-0.0707492,0.368611,-0.972596,-310.734,261.241,856.769,-0.326489,1.56385,0.60696,-260.486,325.041,745.909
2892,0,-1.83906,-1.75109,1.22906,-316.092,312.549,752.429,-0.0704689,0.369247,-0.973184,-310.563,261.507,857.117,-0.324457,1.56546,0.606343,-260.312,325.311,746.228
2893,0,-1.83755,-1.75089,1.22739,-315.795,312.703,752.898,-0.0697676,0.370225,-0.974227,-310.267,261.641,857.521,-0.32216,1.56574,0.605287,-259.994,325.419,746.657
2894,0,-1.83692,-1.74856,1.22603,-315.392,312.726,753.458,-0.0682065,0.37055,-0.975328,-309.927,261.552,858.036,-0.320044,1.5647,0.60425,-259.565,325.354,747.251
2895,0,-1.83921,-1.74736,1.22356,-314.811,312.602,754.14,-0.0673254,0.370487,-0.976876,-309.521,261.275,858.621,-0.317352,1.56302,0.602754,-258.968,325.157,747.951
2896,0,-1.83971,-1.74658,1.22303,-314.093,312.376,754.939,-0.0636015,0.368949,-0.980926,-309.15,260.651,859.397,-0.313686,1.56224,0.602561,-258.196,324.779,748.839
2897,0,-1.84323,-1.74488,1.21479,-313.237,311.967,755.834,-0.0596117,0.368891,-0.983679,-308.596,260.017,860.18,-0.310216,1.56068,0.601519,-257.256,324.187,749.841
2898,0,-1.84311,-1.73997,1.2083,-312.326,311.397,756.851,-0.0568521,0.368984,-0.985513,-307.968,259.231,861.073,-0.306188,1.55988,0.599912,-256.253,323.401,750.944
2899,0,-1.84734,-1.73309,1.20721,-311.369,310.654,757.968,-0.0536928,0.368884,-0.986994,-307.28,258.28,862.096,-0.302259,1.55803,0.597925,-255.243,322.407,752.143
2900,0,-1.84882,-1.73205,1.20216,-310.469,309.795,759.281,-0.05165,0.370494,-0.990494,-306.594,257.097,863.203,-0.298077,1.55631,0.595696,-254.156,321.209,753.456
2901,0,-1.85004,-1.72839,1.19824,-309.224,308.585,760.482,-0.050499,0.369066,-0.994703,-305.858,255.699,864.497,-0.293803,1.55381,0.593018,-252.97,319.847,754.922
2902,0,-1.85436,-1.72536,1.19069,-307.953,307.322,761.934,-0.0466111,0.368377,-0.998621,-305.085,254.133,865.84,-0.28784,1.55149,0.590167,-251.648,318.343,756.559
2903,0,-1.85513,-1.72245,1.18339,-306.757,306.07,763.648,-0.0408139,0.368174,-1.00309,-304.278,252.37,867.237,-0.281363,1.54758,0.588186,-250.212,316.682,758.344
2904,0,-1.85873,-1.714,1.17277,-305.153,304.458,765.295,-0.0344188,0.367777,-1.00802,-303.424,250.386,868.735,-0.273725,1.54547,0.585891,-248.638,314.841,760.254
2905,0,-1.85631,-1.70936,1.17535,-303.678,302.888,767.189,-0.028102,0.367029,-1.01315,-302.551,248.236,870.292,-0.265768,1.54034,0.583021,-247.039,312.81,762.266
2906,0,-1.86516,-1.70522,1.16013,-301.957,300.831,768.865,-0.0220522,0.367348,-1.01847,-301.654,245.919,871.919,-0.258515,1.53583,0.580025,-245.371,310.567,764.352
2907,0,-1.87313,-1.70071,1.14369,-300.389,298.632,770.74,-0.0162095,0.368868,-1.02392,-300.707,243.431,873.616,-0.250253,1.53292,0.576814,-243.69,308.094,766.435
2908,0,-1.8727,-1.6902,1.13519,-298.706,296.321,772.743,-0.00690754,0.365855,-1.0327,-299.69,240.767,875.393,-0.244167,1.52729,0.57406,-242.002,305.393,768.554
2909,0,-1.88344,-1.68617,1.13024,-297.057,293.742,774.623,-0.00165037,0.365597,-1.03872,-298.628,237.908,877.216,-0.236669,1.52536,0.570667,-240.238,302.429,770.682
2910,0,-1.88811,-1.68031,1.12124,-295.371,290.959,776.574,0.00311083,0.363362,-1.04639,-297.507,234.861,879.097,-0.228493,1.52344,0.563962,-238.448,299.19,772.825
2911,0,-1.89164,-1.66617,1.11544,-293.595,288.019,778.768,0.00528138,0.36401,-1.05301,-296.441,231.702,880.955,-0.221705,1.52071,0.559643,-236.518,295.75,774.994
2912,0,-1.90287,-1.66045,1.10762,-291.749,284.747,780.616,0.0116099,0.365081,-1.06016,-295.338,228.401,882.873,-0.214406,1.51648,0.553588,-234.613,292.107,777.16
2913,0,-1.91329,-1.65401,1.09928,-289.924,281.406,782.57,0.0161807,0.363776,-1.06851,-294.195,224.925,884.775,-0.208168,1.51447,0.547884,-232.593,288.283,779.324
2914,0,-1.88604,-1.62673,1.07709,-287.951,277.719,784.126,0.0237645,0.361717,-1.0791,-293.032,221.248,886.689,-0.201205,1.50555,0.542449,-230.457,284.113,781.499
2915,0,-1.89177,-1.6157,1.06364,-285.698,273.903,786.153,0.0291857,0.358619,-1.08909,-291.974,217.403,888.608,-0.1918,1.50364,0.536225,-228.26,279.871,783.757
2916,0,-1.94994,-1.61405,1.07995,-283.21,269.694,788.172,0.0288591,0.354875,-1.09686,-290.771,213.37,890.571,-0.184224,1.49668,0.527802,-225.952,275.427,786.095
2917,0,-1.94121,-1.69905,1.24682,-282.986,267.063,789.144,0.0360808,0.352565,-1.10727,-289.629,209.203,892.436,-0.173414,1.49139,0.519483,-223.615,270.801,788.425
2918,0,-1.9467,-1.69231,1.25865,-280.866,262.723,791.198,0.0426699,0.349528,-1.11774,-288.413,204.886,894.325,-0.163161,1.48627,0.510746,-221.245,265.983,790.766
2919,0,-1.97275,-1.6527,1.22762,-278.272,258.664,793.268,0.0510588,0.346006,-1.12961,-287.303,200.495,896.1,-0.151114,1.48055,0.501896,-218.932,260.987,792.987
2920,0,-1.98523,-1.63721,1.21714,-275.99,254.1,795.22,0.0556925,0.345984,-1.14002,-286.126,195.987,897.869,-0.14248,1.46443,0.489215,-216.86,255.754,795.261
2921,0,-1.99825,-1.6182,1.21092,-273.759,249.362,797.079,0.0626423,0.343629,-1.15216,-284.853,191.301,899.712,-0.137953,1.45775,0.482796,-214.502,250.349,797.319
2922,0,-2.00972,-1.60173,1.20602,-271.658,244.446,798.914,0.0659881,0.338766,-1.16429,-283.708,186.527,901.394,-0.123433,1.45744,0.468905,-212.423,244.872,799.255
2923,0,-2.01289,-1.61155,1.13532,-268.722,239.774,801.06,0.069872,0.335532,-1.17634,-282.57,181.649,903.031,-0.112697,1.45565,0.459586,-210.246,239.221,801.137
2924,0,-2.01929,-1.60441,1.12688,-266.63,234.753,802.741,0.0742101,0.333938,-1.18953,-281.448,176.621,904.573,-0.100832,1.45181,0.448667,-208.117,233.444,802.958
2925,0,-2.02716,-1.58968,1.11808,-264.529,229.621,804.362,0.081839,0.332942,-1.20364,-280.382,171.375,906.062,-0.0881247,1.44942,0.43881,-205.993,227.598,804.689
2926,0,-2.03219,-1.57998,1.10641,-262.351,224.483,805.845,0.0877114,0.333066,-1.21609,-279.182,166.262,907.411,-0.0760611,1.4468,0.42927,-203.897,221.67,806.331
2927,0,-2.04256,-1.56717,1.09078,-260.386,219.091,807.244,0.0903352,0.331814,-1.22857,-278.249,160.887,908.652,-0.0637208,1.44387,0.419842,-201.874,215.659,807.835
2928,0,-2.05157,-1.55385,1.08075,-258.396,213.705,808.567,0.0941476,0.329866,-1.24167,-277.297,155.579,909.777,-0.0520571,1.43943,0.409667,-199.881,209.58,809.234
2929,0,-2.07699,-1.52191,1.05446,-256.402,208.192,809.809,0.0960633,0.331366,-1.25184,-276.022,150.304,910.851,-0.0507969,1.4297,0.404686,-197.77,203.257,810.467
2930,0,-2.06395,-1.5377,1.06049,-254.636,202.602,810.635,0.0953783,0.330414,-1.26391,-275.105,144.862,911.761,-0.040183,1.42696,0.393704,-195.978,196.949,811.583
2931,0,-2.0647,-1.52974,1.0795,-253.033,196.765,811.473,0.0989326,0.329551,-1.27721,-274.187,139.368,912.579,-0.0286488,1.425,0.383714,-194.227,190.53,812.554
2932,0,-2.23117,-1.97391,1.0917,-247.323,191.346,814.696,0.101397,0.329144,-1.29089,-273.28,133.837,913.312,-0.020245,1.4198,0.374929,-192.714,183.891,813.354
2933,0,-2.19765,-1.92641,1.0791,-245.872,185.37,814.934,0.121069,0.329842,-1.30715,-272.506,128.364,913.867,-0.00803624,1.4172,0.365095,-191.037,177.292,814.086
2934,0,-2.22748,-1.88375,1.06752,-244.024,179.313,815.694,0.125734,0.329814,-1.32092,-271.725,122.669,914.381,0.0043465,1.41535,0.354506,-189.456,170.713,814.814
2935,0,-2.21355,-1.86,1.05834,-242.427,172.994,815.903,0.131972,0.330003,-1.33448,-270.967,116.94,914.785,0.0164281,1.41361,0.345484,-187.856,164.075,815.485
2936,0,-2.2306,-1.87203,1.06007,-240.591,167.149,816.76,0.138317,0.33032,-1.34892,-270.304,111.164,915.114,0.03093,1.41125,0.334212,-186.303,157.383,816.095
2937,0,-2.24785,-1.87732,1.05641,-238.82,161.073,817.366,0.140609,0.330854,-1.36624,-269.579,105.217,915.303,0.0451116,1.40883,0.323384,-184.831,150.595,816.639
2938,0,-2.12784,-1.31568,0.890422,-239.747,156.478,816.922,0.147877,0.33057,-1.3815,-269.033,99.3493,915.499,0.0601579,1.40773,0.312743,-183.392,143.723,817.087
2939,0,-2.16824,-1.2775,0.893169,-238.298,150.354,817.147,0.154289,0.331311,-1.39632,-268.514,93.5117,915.598,0.0758708,1.40557,0.299752,-182.027,136.75,817.426
2940,0,-2.17568,-1.25631,0.879994,-236.737,144.294,817.291,0.157141,0.33022,-1.41333,-268.146,87.6311,915.712,0.0892863,1.40196,0.28666,-180.849,129.733,817.642
2941,0,-2.16947,-1.2844,0.869358,-235.217,137.83,817.472,0.161982,0.328284,-1.42886,-267.747,81.8061,915.715,0.100993,1.39936,0.273742,-179.763,122.647,817.731
2942,0,-2.17505,-1.26711,0.859905,-233.937,131.517,817.433,0.164962,0.32869,-1.44315,-267.441,76.0213,915.621,0.112251,1.39763,0.259544,-178.762,115.508,817.743
2943,0,-2.19072,-1.28875,0.867157,-232.274,124.535,817.158,0.17198,0.324511,-1.45878,-267.141,70.2589,915.516,0.114944,1.40224,0.250925,-178.17,108.279,817.495
2944,0,-2.19572,-1.27349,0.859045,-231.122,118.039,816.851,0.174127,0.322523,-1.4729,-266.92,64.5199,915.296,0.123032,1.4038,0.23935,-177.496,101.075,817.263
2945,0,-2.20175,-1.25456,0.855564,-230.174,111.671,816.54,0.176843,0.31712,-1.49022,-266.796,58.8687,914.922,0.133567,1.40341,0.22594,-176.803,93.9426,816.964
2946,0,-2.2105,-1.2339,0.844288,-229.224,105.346,816.144,0.183392,0.317397,-1.50646,-266.665,53.2122,914.473,0.145917,1.40198,0.211291,-176.268,86.7781,816.552
2947,0,-2.21477,-1.21427,0.837272,-228.507,99.1173,815.729,0.184258,0.315301,-1.52219,-266.742,47.5368,914.089,0.158444,1.40253,0.19723,-175.869,79.6511,816.042
2948,0,-2.21955,-1.19439,0.829267,-227.915,92.9769,815.197,0.185521,0.315637,-1.5366,-266.832,41.9548,913.572,0.170096,1.40258,0.183174,-175.612,72.5796,815.447
2949,0,-2.22661,-1.17397,0.819697,-227.428,86.7785,814.578,0.184999,0.312967,-1.55172,-267.021,36.3616,913.085,0.181039,1.40216,0.169315,-175.476,65.5695,814.782
2950,0,-2.23227,-1.15564,0.819119,-227.089,80.5589,813.857,0.189857,0.311432,-1.56645,-267.191,30.8587,912.484,0.191043,1.40352,0.156077,-175.445,58.6806,814.037
2951,0,-2.23474,-1.14044,0.820061,-226.894,74.4462,813.08,0.188705,0.311513,-1.58046,-267.548,25.4704,911.782,0.199157,1.4035,0.143111,-175.522,51.8377,813.218
2952,0,-2.24041,-1.12185,0.815309,-226.685,68.3659,812.219,0.189589,0.316292,-1.59256,-268.013,20.2729,911.008,0.207129,1.40344,0.131584,-175.661,45.08,812.389
2953,0,-2.24654,-1.10644,0.814054,-226.666,62.3698,811.315,0.189137,0.314656,-1.60648,-268.478,15.0056,910.259,0.215766,1.40298,0.11828,-175.986,38.4419,811.424
2954,0,-2.2569,-1.07645,0.815805,-226.734,56.6399,810.262,0.189275,0.31632,-1.62161,-268.917,9.96502,909.424,0.22514,1.40472,0.106305,-176.402,31.8917,810.399
2955,0,-2.26611,-1.06754,0.807122,-226.717,50.1907,808.966,0.190715,0.320771,-1.63212,-269.595,4.82548,908.595,0.234324,1.40711,0.0927361,-176.897,25.4299,809.239
2956,0,-2.27019,-1.04187,0.800393,-227.058,44.7626,807.979,0.189985,0.321424,-1.64583,-270.234,-0.0736293,907.616,0.243939,1.40716,0.0790641,-177.593,19.1111,807.989
2957,0,-2.27427,-1.02521,0.798746,-227.429,39.2685,806.711,0.188951,0.322567,-1.65912,-270.951,-4.85712,906.593,0.25422,1.40955,0.0661256,-178.355,12.9574,806.63
2958,0,-2.27835,-1.00484,0.795297,-227.988,34.0192,805.373,0.187213,0.323624,-1.67172,-271.691,-9.44977,905.489,0.262998,1.41442,0.0548092,-179.252,7.02078,805.118
2959,0,-2.28636,-0.907022,0.745178,-229.7,30.0985,803.906,0.183748,0.325797,-1.68264,-272.467,-13.8795,904.326,0.270033,1.41557,0.041708,-180.328,1.32563,803.46
2960,0,-2.28483,-0.893924,0.747678,-230.512,25.1766,802.291,0.182037,0.327446,-1.69387,-273.2,-18.1828,903.131,0.275151,1.41923,0.0307272,-181.487,-4.074,801.713
2961,0,-2.28469,-0.881048,0.751813,-231.437,20.4567,800.663,0.175117,0.324473,-1.70802,-273.945,-22.1171,901.74,0.282737,1.42646,0.0177539,-182.604,-9.31902,799.857
2962,0,-2.29398,-0.868213,0.747298,-232.545,15.9347,798.921,0.16804,0.320677,-1.72091,-274.709,-25.9083,900.306,0.287205,1.43171,0.00902257,-183.806,-14.2808,798.015
2963,0,-2.28645,-0.855432,0.759395,-233.351,11.564,797.274,0.16724,0.321754,-1.7305,-275.537,-29.6508,898.846,0.29091,1.43344,-0.00068399,-185.132,-19.0565,796.107
2964,0,-2.28294,-0.842383,0.757631,-234.264,7.46873,795.62,0.161345,0.323522,-1.74043,-276.369,-33.2107,897.423,0.29558,1.43727,-0.00976497,-186.393,-23.6519,794.21
2965,0,-2.28154,-0.832253,0.757346,-235.219,3.47008,793.883,0.151321,0.326932,-1.74805,-277.271,-36.7096,896.057,0.300181,1.43983,-0.0194659,-187.676,-28.0772,792.306
2966,0,-2.28141,-0.819683,0.760867,-236.195,-0.368368,792.111,0.146766,0.327351,-1.75707,-278.122,-39.9393,894.574,0.304835,1.44441,-0.0288183,-188.93,-32.3252,790.424
2967,0,-2.28052,-0.805914,0.764986,-237.217,-4.08178,790.3,0.142025,0.326799,-1.7661,-278.99,-43.0211,893.106,0.311467,1.4476,-0.0390759,-190.318,-36.3593,788.509
2968,0,-2.29963,-0.773111,0.764033,-238.118,-7.79922,788.693,0.137373,0.324372,-1.77624,-279.906,-45.9692,891.696,0.314634,1.45077,-0.0478291,-191.511,-40.2792,786.668
2969,0,-2.29145,-0.772605,0.758824,-239.035,-11.156,786.829,0.134779,0.332213,-1.77935,-280.768,-48.7797,890.326,0.316542,1.45089,-0.0572261,-192.773,-44.0229,784.87
2970,0,-2.29938,-0.754955,0.769043,-240.159,-14.4378,785.262,0.128701,0.323838,-1.791,-281.663,-51.4287,888.895,0.318921,1.45499,-0.0643515,-194.05,-47.6338,783.079
2971,0,-2.29499,-0.751008,0.767641,-241.028,-17.5194,783.472,0.12486,0.327433,-1.79751,-282.508,-53.9445,887.567,0.321012,1.45697,-0.073169,-195.276,-51.0941,781.305
2972,0,-2.29787,-0.734536,0.7717,-242.02,-20.5127,781.814,0.118686,0.322474,-1.80622,-283.283,-56.2398,886.112,0.323624,1.45939,-0.0817053,-196.414,-54.386,779.573
2973,0,-2.29477,-0.73179,0.784761,-242.637,-22.9338,779.889,0.112169,0.327193,-1.81085,-284.117,-58.5111,884.831,0.323754,1.46063,-0.0890871,-197.615,-57.5244,777.844
2974,0,-2.307,-0.707306,0.7816,-243.9,-26.0547,778.517,0.106726,0.321688,-1.81928,-284.883,-60.5218,883.376,0.324787,1.46594,-0.100594,-198.79,-60.5706,776.213
2975,0,-2.30901,-0.698844,0.78346,-244.755,-28.562,776.843,0.103116,0.324391,-1.82464,-285.646,-62.4855,882.009,0.326103,1.4674,-0.109473,-199.905,-63.4399,774.528
2976,0,-2.31056,-0.688888,0.780041,-245.506,-30.9653,775.173,0.0985871,0.323522,-1.83118,-286.359,-64.2828,880.615,0.328269,1.4704,-0.118009,-200.985,-66.1986,772.85
2977,0,-2.30819,-0.681925,0.795511,-246.176,-32.9681,773.281,0.0914419,0.313188,-1.8397,-287.062,-66.0342,879.303,0.330377,1.47342,-0.126261,-202.087,-68.7481,771.142
2978,0,-2.31048,-0.672151,0.784469,-247.211,-35.2864,771.83,0.0867085,0.313609,-1.84499,-287.648,-67.5411,877.916,0.330517,1.4766,-0.132573,-203.17,-71.0939,769.396
2979,0,-2.3096,-0.663575,0.784392,-248.02,-37.1096,770.173,0.081455,0.315262,-1.84985,-288.186,-68.913,876.535,0.333478,1.47957,-0.140341,-204.206,-73.1794,767.644
2980,0,-2.31226,-0.652571,0.813447,-248.866,-38.5136,768.412,0.0606305,0.321089,-1.84913,-288.634,-70.3191,875.361,0.335163,1.48442,-0.144886,-205.255,-74.9546,765.881
2981,0,-2.30853,-0.646565,0.816639,-249.701,-39.7351,766.89,0.0559989,0.323636,-1.85226,-289.044,-71.4278,874.04,0.336709,1.48915,-0.14844,-206.261,-76.3776,764.134
2982,0,-2.30292,-0.643156,0.799919,-250.611,-40.8821,765.61,0.0522306,0.329264,-1.85435,-289.367,-72.415,872.766,0.338967,1.49306,-0.151213,-207.189,-77.4485,762.412
2983,0,-2.30021,-0.637895,0.809697,-251.484,-41.5686,764.387,0.0445155,0.33198,-1.85537,-289.673,-73.2648,871.519,0.341808,1.49932,-0.151118,-208.041,-78.1834,760.768
2984,0,-2.30103,-0.63102,0.840798,-252.198,-41.8763,763.042,0.0423182,0.33825,-1.85676,-289.91,-73.9898,870.444,0.345885,1.50494,-0.150173,-208.791,-78.6446,759.288
2985,0,-2.29444,-0.631027,0.816875,-252.704,-42.2176,762.292,0.0411815,0.343991,-1.85799,-290.083,-74.586,869.469,0.349924,1.50887,-0.14964,-209.387,-78.9297,758.001
2986,0,-2.29015,-0.628802,0.818584,-253.084,-42.2951,761.471,0.0404542,0.344892,-1.85965,-290.205,-75.0746,868.686,0.353924,1.51093,-0.147984,-209.82,-79.0318,756.923
2987,0,-2.28622,-0.626265,0.815053,-253.235,-42.1988,760.816,0.0421499,0.347933,-1.86065,-290.32,-75.291,867.995,0.357494,1.51161,-0.146614,-210.051,-79.0183,756.111
2988,0,-2.28301,-0.626125,0.814173,-253.293,-42.0347,760.314,0.0427415,0.350377,-1.86082,-290.39,-75.2977,867.447,0.359432,1.51199,-0.146058,-210.154,-78.8799,755.543
2989,0,-2.28221,-0.625471,0.812548,-253.253,-41.7781,759.954,0.042997,0.350886,-1.86075,-290.388,-75.0905,867.06,0.359907,1.51246,-0.145599,-210.113,-78.6249,755.181
2990,0,-2.28412,-0.625013,0.834537,-253.121,-41.2774,759.504,0.0427764,0.350077,-1.85966,-290.286,-74.6775,866.825,0.358171,1.51142,-0.14528,-209.958,-78.2223,755
2991,0,-2.28647,-0.625376,0.814875,-252.974,-40.9412,759.633,0.0422247,0.348619,-1.85869,-290.134,-74.089,866.756,0.356185,1.51209,-0.145053,-209.706,-77.6859,754.976
2992,0,-2.28491,-0.633369,0.828957,-252.539,-39.9946,759.434,0.0418765,0.346325,-1.85709,-289.882,-73.326,866.821,0.353804,1.51166,-0.14452,-209.382,-76.961,755.093
2993,0,-2.29019,-0.632615,0.812481,-252.37,-39.4097,759.867,0.0408747,0.344785,-1.8555,-289.572,-72.3992,867.017,0.350245,1.51162,-0.143397,-208.996,-76.0083,755.353
2994,0,-2.29156,-0.633323,0.812853,-252.003,-38.3658,760.167,0.040631,0.343451,-1.85335,-289.221,-71.3667,867.32,0.347551,1.51053,-0.142301,-208.541,-74.8567,755.734
2995,0,-2.29165,-0.638922,0.831847,-251.471,-36.894,760.363,0.0411905,0.342317,-1.85096,-288.798,-70.2167,867.724,0.344072,1.50871,-0.139321,-207.979,-73.483,756.228
2996,0,-2.28542,-0.651504,0.813421,-251.132,-35.7338,761.008,0.0418009,0.341768,-1.84788,-288.337,-68.9794,868.24,0.34222,1.50695,-0.136614,-207.363,-71.8983,756.811
2997,0,-2.29248,-0.650147,0.840221,-250.604,-33.9698,761.633,0.0481204,0.344367,-1.84495,-287.81,-67.6686,868.952,0.339821,1.50649,-0.132257,-206.647,-70.1257,757.599
2998,0,-2.2854,-0.663664,0.829632,-249.788,-32.1275,762.37,0.0505601,0.343298,-1.84194,-287.314,-66.2167,869.681,0.338246,1.50478,-0.127248,-205.793,-68.1979,758.527
2999,0,-2.29196,-0.661647,0.813074,-249.129,-30.4497,763.741,0.0538985,0.347949,-1.83476,-286.766,-64.543,870.444,0.336365,1.50159,-0.122739,-204.869,-66.1259,759.637
3000,0,-2.29293,-0.666665,0.811064,-248.272,-28.4401,764.897,0.0586403,0.346563,-1.83077,-286.184,-62.8804,871.397,0.334477,1.49723,-0.117536,-203.846,-63.9675,760.918
3001,0,-2.28663,-0.681385,0.795879,-247.26,-26.3434,766.064,0.0617367,0.344572,-1.82662,-285.601,-61.0819,872.453,0.334303,1.49485,-0.113585,-202.78,-61.7091,762.333
3002,0,-2.28859,-0.684861,0.793313,-246.335,-24.1509,767.465,0.0646605,0.342767,-1.82142,-284.96,-59.1243,873.62,0.331882,1.491,-0.108906,-201.669,-59.3197,763.863
3003,0,-2.29428,-0.688787,0.794154,-245.469,-21.8496,768.982,0.0677356,0.338683,-1.81693,-284.298,-57.0585,874.912,0.328429,1.48758,-0.105001,-200.606,-56.7921,765.455
3004,0,-2.29622,-0.697917,0.797256,-244.688,-19.4461,770.476,0.0702042,0.342411,-1.81114,-283.586,-54.7935,876.2,0.323843,1.48606,-0.0991273,-199.509,-54.0957,767.104
